bbcid,system,summary,is_factual,worker_id
36413793,BERTS2S,"mexico football player and international footballer claudio pulido has been freed after being kidnapped, officials say.",no,wid_0
36413793,BERTS2S,"mexico football player and international footballer claudio pulido has been freed after being kidnapped, officials say.",no,wid_1
36413793,BERTS2S,"mexico football player and international footballer claudio pulido has been freed after being kidnapped, officials say.",no,wid_2
32221351,BERTS2S,"a bar in county londonderry has been fined £2, 000 after the death of its owner, who was found dead at the weekend.",no,wid_0
32221351,BERTS2S,"a bar in county londonderry has been fined £2, 000 after the death of its owner, who was found dead at the weekend.",no,wid_1
32221351,BERTS2S,"a bar in county londonderry has been fined £2, 000 after the death of its owner, who was found dead at the weekend.",no,wid_2
37904959,BERTS2S,jordan williams scored twice as barrow beat league two side taunton to reach the second round of the fa cup.,no,wid_0
37904959,BERTS2S,jordan williams scored twice as barrow beat league two side taunton to reach the second round of the fa cup.,no,wid_1
37904959,BERTS2S,jordan williams scored twice as barrow beat league two side taunton to reach the second round of the fa cup.,no,wid_2
38802811,BERTS2S,grand national winner many clouds died after suffering a haemorrhage during the race on saturday.,yes,wid_0
38802811,BERTS2S,grand national winner many clouds died after suffering a haemorrhage during the race on saturday.,yes,wid_1
38802811,BERTS2S,grand national winner many clouds died after suffering a haemorrhage during the race on saturday.,yes,wid_2
32093224,BERTS2S,hundreds of people are taking part in a new woodland project in londonderry.,no,wid_0
32093224,BERTS2S,hundreds of people are taking part in a new woodland project in londonderry.,no,wid_1
32093224,BERTS2S,hundreds of people are taking part in a new woodland project in londonderry.,no,wid_2
33665360,BERTS2S,a cannabis farm has been seized in county fermanagh.,no,wid_0
33665360,BERTS2S,a cannabis farm has been seized in county fermanagh.,no,wid_1
33665360,BERTS2S,a cannabis farm has been seized in county fermanagh.,no,wid_2
34536537,BERTS2S,"about 1, 000 people have been evacuated from a river in gourock after an unexploded sea mine was found.",no,wid_0
34536537,BERTS2S,"about 1, 000 people have been evacuated from a river in gourock after an unexploded sea mine was found.",no,wid_1
34536537,BERTS2S,"about 1, 000 people have been evacuated from a river in gourock after an unexploded sea mine was found.",no,wid_2
26625099,BERTS2S,a british man and his wife have won one of the world's most successful men's athletics championships.,no,wid_0
26625099,BERTS2S,a british man and his wife have won one of the world's most successful men's athletics championships.,no,wid_1
26625099,BERTS2S,a british man and his wife have won one of the world's most successful men's athletics championships.,no,wid_2
36051192,BERTS2S,liverpool's historic fa cup final with borussia dortmund at anfield was a classic of the past.,no,wid_0
36051192,BERTS2S,liverpool's historic fa cup final with borussia dortmund at anfield was a classic of the past.,no,wid_1
36051192,BERTS2S,liverpool's historic fa cup final with borussia dortmund at anfield was a classic of the past.,yes,wid_2
15291712,BERTS2S,"in the wake of the uk's withdrawal from the european union, one of the most recognisable views on brexit is that the",no,wid_0
15291712,BERTS2S,"in the wake of the uk's withdrawal from the european union, one of the most recognisable views on brexit is that the",no,wid_1
15291712,BERTS2S,"in the wake of the uk's withdrawal from the european union, one of the most recognisable views on brexit is that the",no,wid_2
33794974,BERTS2S,a woman accused of child sex abuse claims has denied claims she was sexually abused by former prime minister sir edward heath.,no,wid_0
33794974,BERTS2S,a woman accused of child sex abuse claims has denied claims she was sexually abused by former prime minister sir edward heath.,no,wid_1
33794974,BERTS2S,a woman accused of child sex abuse claims has denied claims she was sexually abused by former prime minister sir edward heath.,no,wid_2
39552691,BERTS2S,police in sweden have arrested a man on suspicion of assaulting a security worker and attacking him with a knife.,no,wid_0
39552691,BERTS2S,police in sweden have arrested a man on suspicion of assaulting a security worker and attacking him with a knife.,no,wid_1
39552691,BERTS2S,police in sweden have arrested a man on suspicion of assaulting a security worker and attacking him with a knife.,no,wid_2
33960105,BERTS2S,the welsh government is being urged to take action to protect wales 'woodland.,yes,wid_0
33960105,BERTS2S,the welsh government is being urged to take action to protect wales 'woodland.,yes,wid_1
33960105,BERTS2S,the welsh government is being urged to take action to protect wales 'woodland.,yes,wid_2
35483754,BERTS2S,"the summer transfer window has closed in scotland for a few days, with a number of new signings, including a top-flight player, a top",no,wid_0
35483754,BERTS2S,"the summer transfer window has closed in scotland for a few days, with a number of new signings, including a top-flight player, a top",no,wid_1
35483754,BERTS2S,"the summer transfer window has closed in scotland for a few days, with a number of new signings, including a top-flight player, a top",no,wid_2
34041727,BERTS2S,a man who died after being stabbed at a house in rotherham has been named by police.,no,wid_0
34041727,BERTS2S,a man who died after being stabbed at a house in rotherham has been named by police.,no,wid_1
34041727,BERTS2S,a man who died after being stabbed at a house in rotherham has been named by police.,yes,wid_2
36368433,BERTS2S,zlatan ibrahimovic could become the world's most expensive shirt when he signed for manchester united this summer.,no,wid_0
36368433,BERTS2S,zlatan ibrahimovic could become the world's most expensive shirt when he signed for manchester united this summer.,no,wid_1
36368433,BERTS2S,zlatan ibrahimovic could become the world's most expensive shirt when he signed for manchester united this summer.,no,wid_2
36711337,BERTS2S,"an optometrist accused of manslaughter and manslaughter contributed to the death of a 10-year-old boy, a",no,wid_0
36711337,BERTS2S,"an optometrist accused of manslaughter and manslaughter contributed to the death of a 10-year-old boy, a",no,wid_1
35412241,BERTS2S,"leeds rhinos say they have been left "" devastated "" by the flooding that affected their training ground last month.",no,wid_0
35412241,BERTS2S,"leeds rhinos say they have been left "" devastated "" by the flooding that affected their training ground last month.",no,wid_1
35412241,BERTS2S,"leeds rhinos say they have been left "" devastated "" by the flooding that affected their training ground last month.",no,wid_2
37838086,BERTS2S,it has been one of the biggest events in the history of the bank of england's history.,no,wid_0
37838086,BERTS2S,it has been one of the biggest events in the history of the bank of england's history.,no,wid_1
37838086,BERTS2S,it has been one of the biggest events in the history of the bank of england's history.,no,wid_2
31111562,BERTS2S,a huge billboard in a county londonderry park has been marked by a huge crowd of people.,no,wid_0
31111562,BERTS2S,a huge billboard in a county londonderry park has been marked by a huge crowd of people.,no,wid_1
31111562,BERTS2S,a huge billboard in a county londonderry park has been marked by a huge crowd of people.,no,wid_2
33811105,BERTS2S,"the local authorities in scotland have "" serious problems "" with the council tax system, a report has found.",no,wid_0
33811105,BERTS2S,"the local authorities in scotland have "" serious problems "" with the council tax system, a report has found.",no,wid_1
33811105,BERTS2S,"the local authorities in scotland have "" serious problems "" with the council tax system, a report has found.",no,wid_2
34104114,BERTS2S,"china's state-run news agency xinhua says it has arrested more than 100 people in connection with the blasts in tianjin last month, state",no,wid_0
34104114,BERTS2S,"china's state-run news agency xinhua says it has arrested more than 100 people in connection with the blasts in tianjin last month, state",no,wid_1
34104114,BERTS2S,"china's state-run news agency xinhua says it has arrested more than 100 people in connection with the blasts in tianjin last month, state",no,wid_2
26668081,BERTS2S,the scottish spca has called for new rules on airguns after a cat was injured in a shooting in east ayrshire.,no,wid_0
26668081,BERTS2S,the scottish spca has called for new rules on airguns after a cat was injured in a shooting in east ayrshire.,no,wid_1
26668081,BERTS2S,the scottish spca has called for new rules on airguns after a cat was injured in a shooting in east ayrshire.,yes,wid_2
17269989,BERTS2S,work has started on a new £23m community hospital in somerset.,no,wid_0
17269989,BERTS2S,work has started on a new £23m community hospital in somerset.,no,wid_1
17269989,BERTS2S,work has started on a new £23m community hospital in somerset.,no,wid_2
32296663,BERTS2S,a golfer has said he was surprised to have been attacked by a crocodile at his golf course in australia.,no,wid_0
32296663,BERTS2S,a golfer has said he was surprised to have been attacked by a crocodile at his golf course in australia.,no,wid_1
